OTU id	GC content	Rho scores	Rho homolog	length of U-rich sequence	Completeness	Contamination	Taxonomy					
OTU-44728	43.324459999999995	1.42160148777895	1	8	99.33	4.05	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Anaerostipes;s__Anaerostipes sp000508985					
OTU-24656	36.684849999999905	1.14891104734576	1	8	99.33	3.69	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Anaerostipes;s__Anaerostipes sp001940315					
OTU-7876	45.18277	1.48011876075731	1	6	99.42	0.68	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Bariatricus;s__Bariatricus massiliensis					
OTU-32220	45.6972	1.6218655643422	1	6	99.36	1.91	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Blautia;s__Blautia coccoides					
OTU-11776	38.78053	1.13729219858155	1	7	99.36	0	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Blautia;s__Blautia hansenii					
OTU-19345	46.248469999999905	1.71600854700855	1	6	99.36	0	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Blautia;s__Blautia hominis					
OTU-463	45.59102	1.61100638162093	1	7	99.36	0	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Blautia;s__Blautia producta					
OTU-19658	38.359299999999905	1.183694471387	1	7	99.36	0	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Blautia;s__Blautia sp000436935					
OTU-26526	46.58346	1.71492989165073	1	6	99.36	0	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Blautia;s__Blautia sp001304935					
OTU-19564	44.4801599999999	1.5873492063492	1	7	99.36	0	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Blautia;s__Blautia sp002161285					
OTU-32647	41.87958	1.43476233766233	1	7	97.64	0.32	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Blautia;s__Blautia sp003287895					
OTU-40132	38.02057	1.09516066481994	1	7	99.36	0	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Blautia;s__Blautia sp900120295					
OTU-29228	40.80356	1.31097217806041	1	7	99.37	0	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Blautia_A;s__					
OTU-22505	42.05836	1.34628789032749	1	7	98.73	0.13	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Blautia_A;s__					
OTU-30933	42.380289999999995	1.39103016858917	1	7	99.37	0	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Blautia_A;s__					
OTU-42133	42.83746	1.4914100456621	1	7	96.68	0.32	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Blautia_A;s__					
OTU-28900	44.8718	1.39138971428571	1	7	99.37	1.74	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Blautia_A;s__Blautia_A hydrogenotrophica					
OTU-30988	43.96851	1.52729640427599	1	7	99.37	0.32	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Blautia_A;s__Blautia_A massiliensis					
OTU-12563	41.330849999999906	1.38969010175763	1	7	99.37	0	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Blautia_A;s__Blautia_A obeum					
OTU-35777	42.46948	1.31701603206412	1	7	99.37	0	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Blautia_A;s__Blautia_A obeum_B					
OTU-33223	45.54491	1.60768004587156	1	7	99.37	0	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Blautia_A;s__Blautia_A schinkii					
OTU-30443	38.78434	1.37075798644724	1	7	99.37	2.8	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Blautia_A;s__Blautia_A sp000285855					
OTU-1234	43.860369999999996	1.56005377276669	1	7	99.37	0	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Blautia_A;s__Blautia_A sp000436615					
OTU-18581	44.9859	1.64003815261044	1	7	99.37	0.95	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Blautia_A;s__Blautia_A sp002159835					
OTU-4583	43.89474	1.57475726744186	1	7	99.37	0	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Blautia_A;s__Blautia_A sp900066145					
OTU-507	42.39193	1.39308477011494	0	7	97.76	0.63	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Blautia_A;s__Blautia_A sp900066165					
OTU-25134	43.57363	1.52633273381295	1	7	99.37	0.32	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Blautia_A;s__Blautia_A sp900066335					
OTU-34355	42.36661	1.41549843912591	1	7	99.37	0.63	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Blautia_A;s__Blautia_A sp900120195					
OTU-9512	41.208299999999994	1.434880574452	1	7	99.37	0	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Blautia_A;s__Blautia_A wexlerae					
OTU-28109	43.6590599999999	1.34817595628415	1	7	99.57	0.75	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Butyrivibrio;s__					
OTU-44534	42.1859	1.37040625	1	7	99.09	0.79	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Butyrivibrio;s__					
OTU-20641	43.12254	1.42047938751472	1	7	97.98	1.47	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Butyrivibrio;s__					
OTU-31501	39.596779999999995	1.31732905708787	1	7	99.16	0.91	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Butyrivibrio;s__Butyrivibrio fibrisolvens					
OTU-44433	39.67618	1.19724074074073	1	7	100	0.07	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Butyrivibrio;s__Butyrivibrio fibrisolvens_C					
OTU-32761	39.706649999999996	1.16409570957095	1	7	99.57	0	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Butyrivibrio;s__Butyrivibrio hungatei					
OTU-41321	40.8958699999999	1.21316233766233	1	7	99.57	0	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Butyrivibrio;s__Butyrivibrio hungatei_A					
OTU-25272	40.753699999999895	1.16030347734457	1	7	99.17	0.79	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Butyrivibrio;s__Butyrivibrio hungatei_B					
OTU-26927	40.24104	1.15492903828197	1	7	99.57	0	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Butyrivibrio;s__Butyrivibrio proteoclasticus					
OTU-25479	41.78266	1.25208695652174	1	7	99.96	0	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Butyrivibrio;s__Butyrivibrio proteoclasticus_A					
OTU-32762	38.98818	1.08248202764977	1	7	99.96	0	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Butyrivibrio;s__Butyrivibrio proteoclasticus_B					
OTU-32356	39.7706099999999	1.12586175115207	1	7	99.96	0	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Butyrivibrio;s__Butyrivibrio sp000420825					
OTU-37639	44.31903	1.67968839285714	1	7	99.96	0	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Butyrivibrio;s__Butyrivibrio sp000420845					
OTU-28990	43.33862	1.45446888412017	1	7	99.57	0	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Butyrivibrio;s__Butyrivibrio sp000420865					
OTU-43694	41.04698	1.27377618621307	1	7	99.96	0	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Butyrivibrio;s__Butyrivibrio sp000420945					
OTU-34585	43.5907899999999	1.67615676229508	1	7	99.57	0	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Butyrivibrio;s__Butyrivibrio sp000421405					
OTU-40659	41.09258	1.24010514865844	1	7	99.58	0	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Butyrivibrio;s__Butyrivibrio sp000423925					
OTU-34648	41.69101	1.19400451127819	1	7	99.58	0	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Butyrivibrio;s__Butyrivibrio sp000423945					
OTU-22545	40.037349999999996	1.13510954063604	1	7	99.58	0	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Butyrivibrio;s__Butyrivibrio sp000424145					
OTU-37333	41.391679999999994	1.14834922010398	1	7	99.58	0	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Butyrivibrio;s__Butyrivibrio sp000424265					
OTU-32325	41.27982	1.1669313304721	1	7	99.58	0	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Butyrivibrio;s__Butyrivibrio sp000424285					
OTU-25475	39.363969999999995	1.1961323777403	1	7	99.58	0	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Butyrivibrio;s__Butyrivibrio sp000424385					
OTU-24353	35.43163	0.892409090909091	1	8	99.58	0	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Butyrivibrio;s__Butyrivibrio sp000424545					
OTU-43003	43.9565099999999	1.40864292682926	1	6	99.58	0	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Butyrivibrio;s__Butyrivibrio sp000424585					
OTU-38107	40.54349	1.12605278592375	1	7	99.43	1.52	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Butyrivibrio;s__Butyrivibrio sp000621565					
OTU-34988	44.3775299999999	1.56576819407008	1	7	99.96	0.1	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Butyrivibrio;s__Butyrivibrio sp000621605					
OTU-23062	40.18242	1.2389246171967	1	7	99.58	0.21	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Butyrivibrio;s__Butyrivibrio sp000702265					
OTU-25998	39.59709	1.15386633663366	1	7	99.58	0	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Butyrivibrio;s__Butyrivibrio sp000703165					
OTU-23413	40.50411	1.13060091743119	1	7	99.96	0.1	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Butyrivibrio;s__Butyrivibrio sp900102515					
OTU-39652	40.091359999999895	1.15608934707903	1	7	99.57	0	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Butyrivibrio;s__Butyrivibrio sp900103635					
OTU-19403	41.8133	1.33802450980392	1	7	99.58	0	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Butyrivibrio;s__Butyrivibrio sp900104155					
OTU-41136	39.87499	1.0653618940248	1	7	99.96	0.2	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Butyrivibrio;s__Butyrivibrio sp900108105					
OTU-30736	38.543749999999996	1.0749375	1	7	99.57	1.27	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Butyrivibrio;s__Butyrivibrio sp900112195					
OTU-28337	40.723369999999996	1.19661735700197	1	7	99.57	0.69	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Butyrivibrio;s__Butyrivibrio sp900116865					
OTU-18487	42.40286	1.42660044893378	1	7	99.09	1.19	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Butyrivibrio;s__Butyrivibrio sp900116875					
OTU-16045	37.50578	0.942371972318339	1	7	99.33	0.67	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Butyrivibrio_A;s__Butyrivibrio_A crossotus					
OTU-7970	44.2909699999999	1.09408753315649	1	7	98.66	0	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__CAG-127;s__CAG-127 sp900319515					
OTU-10659	40.7234399999999	1.10766621438263	1	7	99.52	1.22	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__CAG-45;s__CAG-45 sp900066395					
OTU-36774	31.68943	0.764726546906187	1	8	97.99	0.67	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__CAG-603;s__CAG-603 sp900110975					
OTU-36416	55.396049999999995	1.73202685421995	1	5	97.61	1.26	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__CAG-791;s__					
OTU-37889	50.7026099999999	2.20107649402391	1	6	97.97	0.98	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__CAG-791;s__CAG-791 sp900101015					
OTU-31666	54.149049999999995	2.19381498829039	1	5	97.13	0.48	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__CAG-791;s__CAG-791 sp900107575					
OTU-8445	48.12222	1.79400444049733	1	6	100	0	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__CAG-81;s__CAG-81 sp900066055					
OTU-8558	47.866569999999896	1.75566951124903	1	6	100	0	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__CAG-81;s__CAG-81 sp900066535					
OTU-13735	48.5845999999999	1.88871488645921	1	6	100	0	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__CAG-81;s__CAG-81 sp900066785					
OTU-21826	43.37318	1.12782620087336	1	6	99.23	1.61	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__CAG-95;s__					
OTU-23146	40.9198	1.09977068793619	1	6	97.13	3.12	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__CAG-95;s__CAG-95 sp000403495					
OTU-15612	44.5728899999999	1.52124655647382	1	7	98.39	2.03	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__CAG-95;s__CAG-95 sp900066375					
OTU-12593	37.11319	1.04443168771526	1	7	99.55	1.34	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Catonella;s__Catonella morbi					
OTU-24945	45.60061	1.80387005649718	1	6	99.37	0.95	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__CHH4-2;s__CHH4-2 sp002899675					
OTU-44518	35.705439999999996	1.06117531120331	1	7	99.37	0.32	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__CHKCI001;s__CHKCI001 sp900045905					
OTU-34471	36.50154	0.976339602925809	1	7	99.33	3.36	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Clostridium_AI;s__Clostridium_AI polysaccharolyticum					
OTU-29566	35.9734	1.05430573248407	1	7	98.66	1.23	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Clostridium_AI;s__Clostridium_AI populeti					
OTU-10578	50.11299	1.96677352368592	1	6	99.37	0	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Clostridium_M;s__					
OTU-10576	55.209529999999994	2.14928815261045	1	5	97.83	0	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Clostridium_M;s__					
OTU-10641	48.9975199999999	1.91142825112108	1	6	99.32	0	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Clostridium_M;s__Clostridium_M bolteae					
OTU-1054	48.881429999999895	1.86924914675768	1	6	99.37	0	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Clostridium_M;s__Clostridium_M citroniae					
OTU-14657	48.52942	1.8436197948099	1	6	99.32	0	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Clostridium_M;s__Clostridium_M clostridioforme					
OTU-10078	48.8898699999999	1.91184038861902	1	6	99.32	0	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Clostridium_M;s__Clostridium_M clostridioforme_A					
OTU-24240	55.26548999999999	2.197225	1	5	99.22	0	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Clostridium_M;s__Clostridium_M lavalense					
OTU-20391	49.7893	1.98065012254903	1	6	99.37	1.27	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Clostridium_M;s__Clostridium_M sp000155435					
OTU-13776	44.022220000000004	1.57902248201438	1	7	99.37	0.63	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Clostridium_M;s__Clostridium_M sp000431375					
OTU-7932	46.49155	1.59260606060606	1	6	99.37	0	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Clostridium_M;s__Clostridium_M sp001517625					
OTU-27827	33.5584999999999	0.843403395311236	1	8	99.33	0.34	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Clostridium_N;s__Clostridium_N fimetarium					
OTU-27565	48.099539999999905	1.88474021808852	1	6	99.37	0.79	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Clostridium_Q;s__					
OTU-38260	50.052589999999995	1.86166965085049	1	6	100	0	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Clostridium_Q;s__Clostridium_Q saccharolyticum					
OTU-9689	48.13675	1.60338933601609	1	6	100	0	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Clostridium_Q;s__Clostridium_Q sp003024715					
OTU-10562	47.80193	1.96055436337625	1	6	99.37	0	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Clostridium_Q;s__Clostridium_Q symbiosum					
OTU-28514	50.68372	1.70964396284829	1	6	98.73	0	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Clostridium_R;s__Clostridium_R aminophilum					
OTU-41519	50.517860000000006	1.56169979919678	1	6	98.73	0	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Clostridium_R;s__Clostridium_R aminophilum_A					
OTU-29743	42.97476	1.34696726422447	1	6	98.16	1.91	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__COE1;s__COE1 sp000403335					
OTU-7251	43.0456	1.1537871657754	1	7	99.33	0	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Coprococcus;s__Coprococcus eutactus					
OTU-364	43.89766	1.34875529411764	1	7	99.33	0	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Coprococcus;s__Coprococcus eutactus_A					
OTU-4538	41.33421	1.22354050632911	1	7	99.33	0	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Coprococcus;s__Coprococcus sp000154245					
OTU-10790	41.74796	1.05092266666666	1	7	99.33	0	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Coprococcus;s__Coprococcus sp000433075					
OTU-14765	41.486630000000005	1.06279702970297	1	7	99.33	0	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Coprococcus;s__Coprococcus sp900066115					
OTU-6100	43.44236	1.36884056603773	1	7	99.33	1.34	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Coprococcus_A;s__Coprococcus_A catus					
OTU-13377	42.12806	1.49204193548387	1	7	99.42	0	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Coprococcus_B;s__Coprococcus_B comes					
OTU-9681	46.85172	1.59455685814771	1	6	98.54	1.46	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Dorea;s__Dorea faecis					
OTU-13738	40.49452	1.2635380761523	1	7	99.42	0	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Dorea;s__Dorea formicigenerans					
OTU-42010	48.687059999999995	1.67144915254237	1	6	98.83	0	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Dorea;s__Dorea hylemonae					
OTU-9519	41.38959	1.29370870535714	1	7	99.42	0	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Dorea;s__Dorea longicatena					
OTU-2078	41.3530099999999	1.44575495915985	1	7	99.42	0	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Dorea;s__Dorea longicatena_B					
OTU-20030	50.62124	1.90484682080924	1	7	97.66	4.19	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Dorea;s__Dorea phocaeense					
OTU-231	46.26515	1.70321784232365	1	6	99.42	0	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Dorea;s__Dorea scindens					
OTU-22144	44.04426	1.57682042723631	1	6	98.83	3.02	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Dorea;s__Dorea sp000403455					
OTU-28675	41.39814	1.12469104665826	1	7	95.91	0	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Dorea;s__Dorea sp000433215					
OTU-41357	52.77423999999999	1.89146041666666	1	6	97.56	2.44	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Dorea;s__Dorea sp000765215					
OTU-18886	48.55827	1.76009824198552	1	6	98.64	0	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Dorea;s__Dorea sp001185345					
OTU-20425	52.183429999999994	1.95417850287907	1	6	97.66	2.44	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Dorea;s__Dorea sp002160985					
OTU-26313	43.20761	1.37220512820512	1	6	99.22	1.75	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Dorea;s__Dorea sp900066555					
OTU-18076	49.5041599999999	1.85590944881889	1	6	98.73	0	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Dorea;s__Dorea sp900086625					
OTU-45214	51.17595	1.94759753086419	1	6	98.83	0	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Dorea;s__Dorea sp900312975					
OTU-32681	48.04916	1.84277219430486	1	6	99.43	3.07	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Eisenbergiella;s__					
