otu_id	genome_id	type	study	taxonomy	rho homologs	phylum	completeness	contamination	rho scores	CDS counts	stem length	loop length	U count	number	genome size
OTU-17797	3300020450_18	MAG	GEM	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Puniceispirillales;f__Puniceispirillaceae;g__HIMB100;s__HIMB100 sp002348585	.	Proteobacteria	91.19	0.15	1.9564594594594595	1864	11.0	5.0	6.0	228.0	1874390
OTU-31502	GCF_900114645.1	isolate	NCBI-RefSeq	d__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Amphibacillaceae;g__Gracilibacillus;s__Gracilibacillus orientalis	NZ_FOTR01000009.1_41	Firmicutes	99.34	0.88	1.3346189402480273	4360	14.0	5.0	7.0	1776.0	4611824
OTU-17798	3300025476_12	MAG	GEM	d__Bacteria;p__Chloroflexota;c__Dehalococcoidia;o__Dehalococcoidales;f__UBA5627;g__;s__	.	Chloroflexota	78.41	0.99	2.9385050847457634	1320	12.0	5.0	5.0	309.0	1191077
OTU-31503	SRS013639_65	MAG	Nayfach et al.	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Peptostreptococcales;f__Anaerovoracaceae;g__;s__	SRS013639|65|k99_141482_1	Firmicutes_A	83.49	1.8	2.041564102564103	2446	15.0	5.0	7.0	442.0	2114254
OTU-17800	3300019373_27	MAG	GEM	d__Bacteria;p__Firmicutes_C;c__Negativicutes;o__Veillonellales;f__Veillonellaceae;g__Veillonella_A;s__	.	Firmicutes_C	88.62	0.62	0.9107067901234567	1935	15.0	5.0	7.0	686.0	1944158
OTU-31505	GCA_000747095.1	MAG	NCBI-MAG	d__Bacteria;p__Campylobacterota;c__Campylobacteria;o__Campylobacterales;f__Sulfurimonadaceae;g__Sulfuricurvum;s__Sulfuricurvum sp000747095	JQGL01000024.1_31	Campylobacterota	98.37	1.02	3.0490446428571416	2311	9.0	5.0	5.0	342.0	2107395
OTU-31506	GCA_003230535.1	MAG	NCBI-MAG	d__Bacteria;p__SZUA-182;c__SZUA-182;o__SZUA-182;f__SZUA-191;g__SZUA-191;s__SZUA-191 sp003230535	QIEW01000043.1_9	SZUA-182	83.53	0.96	1.9641169724770642	2616	11.0	5.0	5.0	474.0	2572172
OTU-17806	3300025748_39	MAG	GEM	d__Bacteria;p__Firmicutes_G;c__SHA-98;o__DTUO25;f__;g__;s__	3300025748.a:Ga0208459_1000058_18	Firmicutes_G	92.31	1.28	2.7627453027139874	1651	14.0	5.0	5.0	481.0	1772531
OTU-17807	3300025748_38	MAG	GEM	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Tissierellales;f__Sedimentibacteraceae;g__Sedimentibacter;s__	3300025748.a:Ga0208459_1000786_25	Firmicutes_A	76.65	1.05	1.2690443974630021	1807	13.0	5.0	7.0	491.0	1742400
OTU-31508	XieH_2016__YSZC12003_36695__bin.22	MAG	Pasolli et al.	d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Actinomycetales;f__Actinomycetaceae;g__;s__	NODE_122_length_165835_cov_7.24032_81	Actinobacteriota	99.1379	0.862069	1.827411111111112	1447	14.0	5.0	6.0	360.0	1753974
OTU-14711	3300019373_25	MAG	GEM	d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriaceae;g__Collinsella;s__	3300019373.a:Ga0187895_1000809_18	Actinobacteriota	90.45	5.0	3.624707284768224	1860	15.0	4.0	3.0	777.0	2014196
OTU-10547	3300018428_34	MAG	GEM	d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Opitutales;f__;g__;s__	.	Verrucomicrobiota	59.63	0.72	3.3267048710601723	2449	11.0	5.0	5.0	377.0	2556987
OTU-31509	GCA_003963235.1	MAG	NCBI-MAG	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rickettsiales;f__Rickettsiaceae;g__GCA-2402195;s__	RXKF01000075.1_2	Proteobacteria	86.97	4.66	0.7970837004405286	1366	12.0	5.0	7.0	245.0	1361144
OTU-29285	GCF_002407185.1	isolate	NCBI-RefSeq	d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Actinomycetales;f__Dermabacteraceae;g__Brachybacterium;s__Brachybacterium sp002407185	NZ_CP023563.1_1836	Actinobacteriota	100.0	0.58	4.33501686746988	3375	15.0	4.0	0.0	1245.0	3796663
OTU-17815	3300018428_32	MAG	GEM	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__;g__;s__	3300018428.a:Ga0181568_10000111_21	Proteobacteria	96.93	0.22	3.060556122448981	2727	12.0	4.0	5.0	592.0	2683602
OTU-31510	2744054782	isolate	IMG	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas_E;s__Pseudomonas_E fluorescens_M	Ga0133080_101_173	Proteobacteria	99.93	0.17	3.5906616755792866	5829	14.0	4.0	4.0	2828.0	6539854
OTU-31511	2751185782	isolate	IMG	d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Mycobacteriales;f__Micromonosporaceae;g__Actinoplanes;s__Actinoplanes subtropicus	Ga0163573_1007_333,Ga0163573_1042_101	Actinobacteriota	99.47	1.51	4.009971790808193	10397	14.0	5.0	0.0	3182.0	11227053
OTU-31512	GCA_002732755.1	MAG	NCBI-MAG	d__Bacteria;p__Planctomycetota;c__Phycisphaerae;o__Phycisphaerales;f__SM1A02;g__GCA-2732755;s__GCA-2732755 sp002732755	NVSP01000153.1_1	Planctomycetota	69.59	0.57	3.206119284294235	2206	11.0	4.0	5.0	530.0	2341753
OTU-31513	GCF_003668555.1	isolate	NCBI-RefSeq	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;g__Notoacmeibacter;s__	NZ_RCWN01000001.1_2700	Proteobacteria	99.81	0.39	3.673468181818202	3086	13.0	4.0	4.0	880.0	3254790
OTU-16815	3300000136_7	MAG	GEM	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Shewanellaceae;g__Shewanella;s__	3300000136.a:KGI_S1_ANT02_95mDRAFT_c10000472_10	Proteobacteria	92.15	1.68	2.3710340667139893	3720	12.0	4.0	6.0	1439.0	4057219
OTU-31514	GCF_001420315.1	isolate	NCBI-RefSeq	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Beijerinckiaceae;g__Bosea;s__Bosea thiooxidans	NZ_LMAR01000060.1_23	Proteobacteria	99.69	1.25	3.9615338345864477	5251	13.0	4.0	3.0	2274.0	5460905
OTU-31515	2648501874	isolate	IMG	d__Bacteria;p__Cyanobacteria;c__Cyanobacteriia;o__Cyanobacteriales;f__Nostocaceae;g__Nostoc_B;s__Nostoc_B piscinale	.	Cyanobacteria	96.99	0.44	2.0205555555555588	6720	13.0	5.0	6.0	2547.0	7094556
OTU-31516	GCF_001412215.1	isolate	NCBI-RefSeq	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Sphingobacteriales;f__Sphingobacteriaceae;g__Pedobacter;s__Pedobacter sp001412215	NZ_LLWP01000002.1_232	Bacteroidota	97.61	0.97	1.3884881720430107	4356	13.0	5.0	7.0	1397.0	4895269
OTU-31517	GCF_900101515.1	isolate	NCBI-RefSeq	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas_H;s__Pseudomonas_H flexibilis	NZ_FMUP01000004.1_79	Proteobacteria	99.59	0.61	3.8641622665808146	3489	13.0	4.0	4.0	1555.0	3743721
OTU-31518	ZeeviD_2015__PNP_Main_300__bin.1	MAG	Pasolli et al.	d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriaceae;g__Collinsella;s__	NODE_251_length_52137_cov_8.0000_ID_158376_32	Actinobacteriota	87.9032	0.879765	3.1451557788944795	1705	14.0	5.0	5.0	816.0	1957612
OTU-31519	GCF_000284415.1	isolate	NCBI-RefSeq	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales;f__Rhodospirillaceae;g__Pararhodospirillum;s__Pararhodospirillum photometricum	NC_017059.1_1052	Proteobacteria	100.0	0.0	3.8068064516129154	3579	14.0	4.0	4.0	1426.0	3876289
OTU-17835	3300006192_16	MAG	GEM	d__Bacteria;p__Fusobacteriota;c__Fusobacteriia;o__Fusobacteriales;f__;g__;s__	3300006192.a:Ga0075011_10000428_4	Fusobacteriota	93.26	2.25	0.8324810725552052	2168	12.0	4.0	8.0	681.0	2248803
OTU-17836	3300006192_11	MAG	GEM	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Psychromonadaceae;g__Psychromonas;s__	3300006192.a:Ga0075011_10001392_9	Proteobacteria	91.83	2.52	1.803531042128603	3157	13.0	4.5	7.0	934.0	3298815
OTU-17837	3300006192_10	MAG	GEM	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Novosphingobium;s__	3300006192.a:Ga0075011_10002461_5	Proteobacteria	94.31	1.55	3.603517384105976	3323	15.0	4.0	4.0	1261.0	3466492
OTU-17838	3300006192_13	MAG	GEM	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Proteiniclasticum;s__Proteiniclasticum sp003510765	3300006192.a:Ga0075011_10003948_2	Firmicutes_A	83.93	1.74	1.850924970691678	2402	16.0	4.0	7.0	902.0	2491368
OTU-17999	GCF_001815145.1	isolate	NCBI-RefSeq	d__Bacteria;p__Firmicutes;c__Bacilli;o__Staphylococcales;f__Staphylococcaceae;g__Staphylococcus;s__Staphylococcus condimenti	NZ_KV819404.1_57	Firmicutes	98.9	1.24	0.9098214285714287	2596	15.0	5.0	8.0	1163.0	2635874
OTU-31523	GCA_002170885.2	MAG	NCBI-MAG	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__TMED25;g__MED-G09;s__	NHHR02000013.1_123	Proteobacteria	57.99	0.0	0.8844935064935066	788	11.0	6.0	8.0	77.0	746281
OTU-17842	3300027206_3	MAG	GEM	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Saccharospirillaceae;g__Gynuella;s__	3300027206.a:Ga0208023_1000050_21	Proteobacteria	87.03	0.74	2.746854030501089	2077	12.0	4.0	6.0	470.0	2189934
OTU-31524	GCA_002448875.1	MAG	NCBI-MAG	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Thiohalomonadales;f__SG8-11;g__UBA6920;s__UBA6920 sp002448875	DKAS01000207.1_16	Proteobacteria	74.91	4.53	3.3255033686236954	3935	12.0	4.0	4.0	1049.0	4014249
OTU-17844	3300006192_18	MAG	GEM	d__Bacteria;p__Firmicutes;c__Bacilli;o__Izemoplasmatales;f__;g__;s__	.	Firmicutes	84.24	3.45	0.8973232514177695	1862	13.0	4.0	8.0	572.0	1742861
OTU-31526	2775506891	isolate	IMG	d__Bacteria;p__Firmicutes;c__Bacilli;o__Mycoplasmatales;f__Mycoplasmataceae;g__Mesoplasma;s__Mesoplasma entomophilum	.	Firmicutes	99.62	0.0	0.377283950617284	700	13.0	4.0	10.0	243.0	800407
OTU-17847	3300022912_39	MAG	GEM	d__Bacteria;p__Patescibacteria;c__Gracilibacteria;o__Peribacterales;f__;g__;s__	.	Patescibacteria	76.85	0.0	2.0982857142857143	964	11.0	5.0	6.0	196.0	1083432
OTU-17848	GCF_002847555.1	isolate	NCBI-RefSeq	d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Actinomycetales;f__Actinomycetaceae;g__Actinomyces;s__Actinomyces viscosus	NZ_PKKL01000002.1_87	Actinobacteriota	100.0	0.47	4.136129647283156	2438	15.0	5.0	0.0	1051.0	3015022
OTU-17849	3300025472_17	MAG	GEM	d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Pedosphaerales;f__Pedosphaeraceae;g__UBA11358;s__	3300025472.a:Ga0208692_1000351_31,3300025472.a:Ga0208692_1000277_20	Verrucomicrobiota	94.9	1.35	2.9982851782363955	1948	10.0	4.0	4.0	543.0	2128025
OTU-17853	SRR1197768_bin.9	MAG	Almeida et al.	d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Atopobiaceae;g__Olsenella_E;s__	NODE_5_length_376460_cov_8.35253_185	Actinobacteriota	100.0	0.81	3.552632118451039	1919	14.0	5.0	5.0	897.0	2155682
OTU-31531	GCF_000953825.1	isolate	NCBI-RefSeq	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Cellvibrionaceae;g__Cellvibrio;s__Cellvibrio sp000953825	NZ_BBUL01000093.1_11	Proteobacteria	100.0	0.65	2.285679911699788	3966	13.0	4.0	6.0	1370.0	4595379
OTU-31532	GCF_900116135.1	isolate	NCBI-RefSeq	d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Mycobacteriales;f__Pseudonocardiaceae;g__Saccharopolyspora;s__Saccharopolyspora flava	NZ_FOZX01000001.1_719	Actinobacteriota	99.47	1.76	3.901568028560067	5672	16.0	4.0	3.0	2524.0	6291299
OTU-31533	GCF_900111275.1	isolate	NCBI-RefSeq	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;g__Pararhizobium;s__Pararhizobium sp900111275	NZ_FOGR01000010.1_58	Proteobacteria	98.99	0.86	3.7500815544608654	5109	13.0	4.0	4.0	1830.0	5403036
OTU-17862	3300018009_12	MAG	GEM	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Berkiellales_A;f__UBA6186;g__UBA6186;s__	3300018009.a:Ga0187884_10000528_11	Proteobacteria	82.27	1.16	0.9306376146788992	2068	11.0	5.0	7.0	227.0	2085484
OTU-17864	2619618852	MAG	IMG	d__Bacteria;p__Nitrospirota;c__Nitrospiria;o__Nitrospirales;f__Nitrospiraceae;g__Nitrospira;s__Nitrospira sp001464735	Ga0074138_158_2	Nitrospirota	87.67	2.83	3.372235489220563	4241	13.0	5.0	4.0	606.0	4111999
OTU-17076	3300027716_7	MAG	GEM	d__Bacteria;p__MBNT15;c__MBNT15;o__MBNT15;f__MBNT15;g__CG2-30-66-27;s__	.	MBNT15	57.54	0.84	3.522964071856287	1234	13.0	4.0	3.0	186.0	1125163
OTU-17866	3300027834_22	MAG	GEM	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__UBA3611;s__	3300027834.a:Ga0209344_10000006_632	Bacteroidota	99.24	0.03	1.2781731784582895	3272	12.0	4.0	7.0	951.0	3666692
OTU-17867	3300027834_23	MAG	GEM	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Gallionellaceae;g__UBA7399;s__	3300027834.a:Ga0209344_10000796_31	Proteobacteria	97.55	1.73	2.0615940438871467	3102	11.0	5.0	5.0	647.0	3434810
OTU-17868	3300027834_24	MAG	GEM	d__Bacteria;p__Desulfobacterota;c__Desulfobacteria;o__Desulfobacterales;f__UBA2156;g__;s__	3300027834.a:Ga0209344_10003527_13	Desulfobacterota	79.82	1.75	1.0141227786752827	2935	11.0	6.0	7.0	634.0	3344582
OTU-17869	GCA_003566155.1	MAG	NCBI-MAG	d__Bacteria;p__Bipolaricaulota;c__Bipolaricaulia;o__Bipolaricaulales;f__Bipolaricaulaceae;g__;s__	PXEP01000058.1_4	Bipolaricaulota	84.75	0.0	2.8858580645161296	1995	13.0	5.0	4.0	325.0	1929854
OTU-41079	LeChatelierE_2013__MH0305__bin.7	MAG	Pasolli et al.	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__UBA1390;g__UBA1390;s__UBA1390 sp002305315	.	Firmicutes_A	55.243	0.33557	1.6155232198142417	2070	15.0	5.0	6.0	366.0	1711096
OTU-17871	3300027834_29	MAG	GEM	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Methyloligellaceae;g__;s__	3300027834.a:Ga0209344_10000072_118	Proteobacteria	99.13	1.2	1.7276192052980126	2892	13.0	5.0	7.0	909.0	3228562
OTU-28409	VincentC_2016__MM038__bin.18	MAG	Pasolli et al.	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Tissierellales;f__Peptoniphilaceae;g__KA00134;s__	NODE_364_length_23657_cov_13.0000_ID_71137_23	Firmicutes_A	96.5516	0.699301	1.1456766917293233	1418	13.0	4.0	9.0	410.0	1433538
OTU-16837	3300025729_59	MAG	GEM	d__Bacteria;p__Patescibacteria;c__ABY1;o__Magasanikbacterales;f__UBA922;g__GCA-2716765;s__	.	Patescibacteria	58.27	0.0	1.5923435897435902	682	12.0	5.0	9.0	203.0	621747
OTU-17875	3300029912_5	MAG	GEM	d__Bacteria;p__Myxococcota;c__Myxococcia;o__Myxococcales;f__40CM-4-68-19;g__40CM-4-68-19;s__	3300029912.a:Ga0247050_1003954_4,3300029912.a:Ga0247050_1002472_1	Myxococcota	90.91	0.35	4.019827075098843	4266	13.0	5.0	0.0	1093.0	4536599
OTU-31536	GCA_001817425.1	MAG	NCBI-MAG	d__Bacteria;p__Patescibacteria;c__ABY1;o__Buchananbacterales;f__UBA6539;g__HO2-39-17;s__HO2-39-17 sp001817425	.	Patescibacteria	70.46	0.99	1.6369999999999978	1147	12.0	5.0	6.0	360.0	1141344
OTU-17878	3300017501_13	MAG	GEM	d__Bacteria;p__Acidobacteriota;c__Aminicenantia;o__Aminicenantales;f__UBA8522;g__;s__	3300017501.a:Ga0185339_1002437_2	Acidobacteriota	67.86	2.56	3.6303877551020403	2199	11.0	5.0	6.0	262.0	2251720
OTU-31537	OhJ_2014__MET0223__bin.2	MAG	Pasolli et al.	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Acetobacterales;f__Acetobacteraceae;g__Acidocella;s__	NODE_2623_length_6039_cov_496.3209_ID_215014_5	Proteobacteria	74.1379	0.0	3.508053691275189	3086	13.0	4.0	5.0	1077.0	3126441
OTU-17879	3300017501_11	MAG	GEM	d__Bacteria;p__Desulfuromonadota;c__Desulfuromonadia;o__Geobacterales;f__Geobacteraceae;g__;s__	3300017501.a:Ga0185339_1001394_9	Desulfuromonadota	75.05	0.65	3.624300947867315	2579	13.0	4.0	5.0	878.0	2739593
OTU-43268	GCA_003216535.1	SAG	NCBI-SAG	d__Bacteria;p__Cyanobacteria;c__Cyanobacteriia;o__Synechococcales;f__Cyanobiaceae;g__Prochlorococcus_A;s__Prochlorococcus_A sp003216535	.	Cyanobacteria	95.15	0.27	1.1725023474178404	1814	10.0	5.0	7.0	215.0	1614457
OTU-31538	QinN_2014__HD-35__bin.18	MAG	Pasolli et al.	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__CAG-103;s__	.	Firmicutes_A	93.2886	0.671141	2.66704217687075	1721	15.0	4.0	6.0	756.0	1831483
OTU-31539	2619619037	isolate	IMG	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Antarctobacter;s__Antarctobacter heliothermus	Ga0070504_1004_101	Proteobacteria	99.6	0.8	3.5481996314496356	5227	13.0	4.0	4.0	1634.0	5174374
OTU-31540	GCF_002014825.1	isolate	NCBI-RefSeq	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae;g__Moraxella;s__Moraxella pluranimalium	NZ_MUYU01000012.1_87	Proteobacteria	98.85	0.69	2.0869879759519017	2109	14.0	5.0	7.0	1012.0	2288711
OTU-30042	2675903693	isolate	IMG	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Sphingobacteriales;f__Sphingobacteriaceae;g__Pedobacter;s__Pedobacter steynii	Ga0104503_102_13	Bacteroidota	100.0	1.67	2.2091278727165697	6704	14.0	5.0	7.0	1703.0	8060701
OTU-31542	ERR1297803_bin.12	MAG	Almeida et al.	d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriaceae;g__Collinsella;s__	NODE_1127_length_6610_cov_3.862548_5	Actinobacteriota	96.1	1.04	2.979774427020512	1970	14.0	5.0	5.0	867.0	2142946
OTU-31543	GCA_002725995.1	MAG	NCBI-MAG	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__HTCC2089;g__GCA-002726655;s__GCA-002726655 sp002725995	PBRQ01000017.1_104	Proteobacteria	78.94	2.81	2.844076115485563	3011	10.0	5.0	5.0	385.0	3237061
OTU-31544	2791355362	isolate	IMG	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Enterococcaceae;g__Enterococcus_J;s__Enterococcus_J timonensis	.	Firmicutes	98.01	0.0	1.3252679296346412	2032	17.0	4.0	9.0	739.0	2123933
OTU-31545	GCF_003583985.1	isolate	NCBI-RefSeq	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Cytophagales;f__Cyclobacteriaceae;g__Algoriphagus;s__	NZ_QXML01000003.1_24	Bacteroidota	99.62	0.0	2.9983200000000156	4002	13.0	4.0	6.0	1279.0	4701328
OTU-17905	SRR3917587_bin.55	MAG	Almeida et al.	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__CAG-177;s__CAG-177 sp000431775	.	Firmicutes_A	97.05	0.0	2.377013966480446	2038	13.0	5.0	6.0	723.0	2278022
OTU-17907	GCA_002691465.1	MAG	NCBI-MAG	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__UBA11654;f__UBA11654;g__UBA11654;s__UBA11654 sp002691465	NZHP01000023.1_45	Proteobacteria	88.45	1.68	2.016252032520325	1414	10.0	6.0	7.0	123.0	1402833
OTU-31547	GCA_003542955.1	MAG	NCBI-MAG	d__Bacteria;p__Armatimonadota;c__UBA5377;o__UBA5377;f__UBA11051;g__UBA11051;s__UBA11051 sp003542955	DPJP01000284.1_27	Armatimonadota	87.0	1.13	3.56860662914321	5347	13.0	5.0	0.0	1694.0	6644211
OTU-17908	3300001683_37	MAG	GEM	d__Bacteria;p__Nitrospirota;c__Nitrospiria;o__2-01-FULL-66-17;f__;g__;s__	3300001683.a:GBIDBA_10000686_23	Nitrospirota	96.76	1.82	3.0485794701986744	2167	12.0	5.0	6.0	305.0	2247017
OTU-17909	3300001683_35	MAG	GEM	d__Bacteria;p__Chloroflexota;c__Dehalococcoidia;o__UBA1151;f__Bin127;g__;s__	3300001683.a:GBIDBA_10000114_61	Chloroflexota	93.73	1.98	3.069363157894735	2261	12.0	4.0	5.0	576.0	2334688
OTU-17910	3300001683_34	MAG	GEM	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Micavibrionales;f__Micavibrionaceae;g__UM-FILTER-47-13;s__	3300001683.a:GBIDBA_10005083_19	Proteobacteria	88.59	0.8	2.125876383763838	2556	11.0	5.0	6.0	554.0	2377280
OTU-17911	3300009703_53	MAG	GEM	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Coxiellales;f__Coxiellaceae;g__;s__	3300009703.a:Ga0114933_10000149_73	Proteobacteria	93.02	0.58	1.3842971698113213	1495	11.0	5.0	6.0	215.0	1611034
OTU-17939	3300001683_31	MAG	GEM	d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Pedosphaerales;f__UBA1100;g__;s__	3300001683.a:GBIDBA_10002972_12,3300001683.a:GBIDBA_10008583_12	Verrucomicrobiota	80.33	1.58	3.3432448979591842	2494	10.0	5.0	5.0	469.0	2503246
OTU-17913	3300001683_30	MAG	GEM	d__Bacteria;p__Gemmatimonadota;c__Gemmatimonadetes;o__SG8-23;f__UBA6960;g__UBA887;s__	3300001683.a:GBIDBA_10000951_57,3300001683.a:GBIDBA_10002549_11	Gemmatimonadota	87.85	3.48	3.2199318181818186	2576	13.0	5.0	5.0	224.0	2685279
OTU-31549	GCA_004321805.1	MAG	NCBI-MAG	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__HIMB59;f__HIMB59;g__HIMB59;s__	SGZV01000004.1_3	Proteobacteria	69.0	0.0	1.3039999999999994	1183	11.0	5.0	7.0	125.0	1070979
OTU-31550	GCA_003542325.1	MAG	NCBI-MAG	d__Bacteria;p__Chloroflexota;c__Anaerolineae;o__Anaerolineales;f__Anaerolineaceae;g__Brevefilum;s__Brevefilum sp003542325	DPKV01000175.1_1	Chloroflexota	60.91	0.91	2.9314185110664006	1831	12.0	5.0	6.0	519.0	1839833
OTU-31551	GCA_001899065.1	MAG	NCBI-MAG	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Devosiaceae;g__Devosia;s__Devosia sp001899065	MKUZ01000031.1_14	Proteobacteria	99.01	0.41	4.015956989247327	4408	12.0	4.0	3.0	1306.0	4355070
OTU-31552	2529292933	isolate	IMG	d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Eggerthellaceae;g__Slackia_A;s__Slackia_A piriformis	ADMD01000007_374	Actinobacteriota	100.0	0.0	2.7422891414141426	1784	14.0	5.0	5.0	795.0	2100457
OTU-31553	GCA_002373595.1	MAG	NCBI-MAG	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__AC2028;s__AC2028 sp002373595	.	Firmicutes_A	81.0	3.14	2.0370572390572392	1765	13.0	4.0	6.0	307.0	1944913
OTU-20162	GCA_003219115.1	MAG	NCBI-MAG	d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Chthoniobacterales;f__UBA10450;g__AV69;s__AV69 sp003219115	QHPN01000093.1_12,QHPN01000102.1_6	Verrucomicrobiota	82.43	1.01	3.272582064297802	2688	11.0	4.0	4.0	606.0	2674127
OTU-31555	2740891890	isolate	IMG	d__Bacteria;p__Firmicutes;c__Bacilli;o__Staphylococcales;f__Salinicoccaceae;g__Salinicoccus;s__Salinicoccus kekensis	Ga0074908_104_49	Firmicutes	98.85	2.3	2.235634799235187	2607	14.0	4.0	7.0	1050.0	2610395
OTU-31556	SRS476152_7	MAG	Nayfach et al.	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae;g__;s__	.	Bacteroidota	81.7	0.47	1.623726495726494	1605	14.0	5.0	7.0	478.0	2015725
OTU-31557	2716884256	isolate	IMG	d__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales_A;f__Planococcaceae;g__Viridibacillus;s__Viridibacillus sp002813185	Ga0115527_11_805	Firmicutes	99.34	0.0	1.0855111111111126	4807	15.0	5.0	8.0	1935.0	4760386
OTU-31558	GCF_001677375.1	isolate	NCBI-RefSeq	d__Bacteria;p__Campylobacterota;c__Campylobacteria;o__Campylobacterales;f__Helicobacteraceae;g__Helicobacter_B;s__Helicobacter_B sp001854545	NZ_MAMQ01000089.1_12	Campylobacterota	97.17	0.35	1.5970301204819286	1974	12.0	5.0	6.0	350.0	2245396
OTU-31559	GCA_003170415.1	MAG	NCBI-MAG	d__Bacteria;p__Planctomycetota;c__Phycisphaerae;o__SG8-4;f__SG8-4;g__Fen-1362;s__Fen-1362 sp003170415	PMZJ01000018.1_40	Planctomycetota	96.59	1.14	2.217566666666667	2329	11.0	5.0	6.0	515.0	2665594
